,id,x,y,z,x_new,y_new,z_new,distance2Dcenter,layer,EI,mtype,info
10771,39723861522,3273072,1332584,95829,1721.3903061030146,2564.958452828329,95.829,621.5059746556158,2,excitatory,L23E,L2pyramidalneuron
10772,48371084867,3287648,1328152,91605,1727.9567833450542,2578.705589862264,91.605,628.0048049498416,2,excitatory,L23E,L2pyramidalneuron
10773,39505590017,3291896,1317056,83157,1722.6355690800008,2589.32874376049,83.157,622.6359424133682,2,excitatory,L23E,L2pyramidalneuron
10774,30451512536,3265736,1304968,83157,1696.0607047825588,2578.1823572799944,83.157,596.0610947606691,2,excitatory,L23E,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
10775,38880056022,3264824,1297448,74709,1689.895974178627,2582.584429585278,74.709,589.9666213201757,2,excitatory,L23E,L2neuronexcitatory/spiny-with-atypical-tree
10776,39403471660,3256808,1299296,70485,1685.849867259707,2575.4220013098493,70.485,586.0020408882559,2,excitatory,L23E,L2neuronexcitatory/spiny-with-atypical-tree
10777,39607126030,3233952,1290112,74709,1663.6477451752442,2564.753900872254,74.709,563.7216818261729,2,inhibitory,L23I,L2neuroninterneuron
10778,30742013887,3231376,1299120,70485,1668.5565510082592,2556.7737088135527,70.485,568.7133519193936,2,excitatory,L23E,L2pyramidalneuron
10779,39490727289,3211232,1300248,66261,1655.7942402839956,2541.147559416553,66.261,556.0721337012325,2,inhibitory,L23I,L2neuroninterneuron
10780,39607171234,3187152,1298392,70485,1638.1736313566994,2524.6307414109174,70.485,538.3392819074616,2,inhibitory,L23I,L2neuroninterneuron
10781,31047291784,3173608,1311960,66261,1639.0453669055144,2505.479484607957,66.261,539.3318903314341,2,inhibitory,L23I,L2neuroninterneuron
10782,39650812287,3181480,1338160,66261,1663.691790811876,2493.606735447468,66.261,563.9657927346989,2,inhibitory,L23I,L2neuroninterneuron
10783,39898037617,3161336,1334760,83157,1647.5881268392268,2481.036423492071,83.157,547.5885513382286,2,inhibitory,L23I,L2neuroninterneuron
10784,31091050560,3166880,1223440,87381,1569.183117821101,2560.2546846246382,87.381,469.19648865751657,2,excitatory,L23E,L2pyramidalneuron
10785,39040156871,3185128,1232184,91605,1587.950722599867,2567.8193426385897,91.605,488.01252133193645,2,excitatory,L23E,L2pyramidalneuron
10786,39388228542,3143816,1243856,83157,1568.6833901633981,2529.4567719637425,83.157,468.68388612844666,2,inhibitory,L23I,L2neuroninterneuronweb-like-interneuron
10787,4232349237,3122504,1249424,78933,1558.4092398390997,2509.972270350571,78.933,458.43548990502524,2,excitatory,L23E,L2pyramidalneuron
10788,30654041782,3117984,1256936,62037,1560.9021418633556,2501.5671538434976,62.037,461.41749475025216,2,inhibitory,L23I,L2neuroninterneuron
10789,3839814791,3136928,1271768,49920,1584.6319863584486,2505.5367684644284,49.92,485.81750657098405,2,excitatory,L23E,L2pyramidalneuron
10790,30595974593,3150416,1252928,57813,1579.832083578578,2528.204646117702,57.813,480.53737899555983,2,inhibitory,L23I,L2neuroninterneuronsparsely-spiny
10791,39417634636,3171720,1261264,66261,1600.3610326807088,2538.2997717118747,66.261,500.66969488025023,2,inhibitory,L23I,L2neuroninterneuron
10792,4145618158,3183984,1281160,66261,1623.3195915618267,2533.9224339247894,66.261,523.6147202463034,2,excitatory,L23E,L2pyramidalneuron
10793,39534151171,3163904,1271768,70485,1602.837434862131,2525.4432051314907,70.485,503.01472230513554,2,inhibitory,L23I,L2neuroninterneuron
10794,31061892625,3146760,1290488,70485,1605.0814400986478,2500.158435476648,70.485,505.2579401544409,2,excitatory,L23E,L2pyramidalneuron
10795,30741750964,3191640,1261128,70485,1613.7041991548579,2553.091147727755,70.485,513.8777375858177,2,excitatory,L23E,L2pyramidalneuron
10796,39374387290,3219392,1255960,70485,1628.6197219224591,2577.0579770668473,70.485,528.78836538105,2,inhibitory,L23I,L2neuroninterneuron
10797,30814755814,3233240,1245976,74709,1630.5978946387643,2594.014810282529,74.709,530.6764359898423,2,excitatory,L23E,L2pyramidalneuron
10798,39374211489,3214464,1243984,87381,1616.4564680764151,2581.5037633726306,87.381,516.4686150563064,2,excitatory,L23E,L2pyramidalneuron
10799,39286956469,3241808,1255600,78933,1643.4820816666174,2593.842401955274,78.933,543.5042229157739,2,excitatory,L23E,L2pyramidalneuron
10800,30537994174,3239928,1262520,74709,1647.3198003257642,2587.7849507178935,74.709,547.3959423930967,2,excitatory,L23E,L2pyramidalneuron
10801,30931213215,3256296,1272256,74709,1665.5506665957375,2593.2928210001683,74.709,565.6243545027698,2,excitatory,L23E,L2pyramidalneuron
10802,39039366694,3266568,1260048,83157,1663.474324224679,2609.111735323159,83.157,563.4747367556645,2,excitatory,L23E,L2pyramidalneuron
10803,39461904982,3294552,1271896,70485,1691.103058379424,2621.7660788069757,70.485,591.2538799724647,2,inhibitory,L23I,L2neuroninterneuron
10804,30741853202,3214240,1244832,66261,1616.9310617088604,2580.7661721009613,66.261,517.2298356684647,2,excitatory,L23E,L2neuronexcitatory/spiny-with-atypical-tree
10805,39170337737,3204424,1225752,66261,1596.2267506872226,2586.3992672643058,66.261,496.53798288124597,2,inhibitory,L23I,L2neuroninterneuron
10806,3869133626,3206952,1239776,57813,1608.2815861571291,2578.8003001112324,57.813,508.94745800226764,2,excitatory,L23E,L2pyramidalneuron
10807,4204023298,3238808,1232848,66261,1624.6680398309093,2606.9833811350845,66.261,524.962410431629,2,excitatory,L23E,L2pyramidalneuron
10808,30974709901,3247968,1232496,70485,1630.5901499505314,2613.9803887619973,70.485,530.7581673243591,2,excitatory,L23E,L2pyramidalneuron
